created_at,screen_name,text;;;;;;;;
"2020-12-29,iwbymns_,""Ö?ÅÖ?˝Ö?úÖ?ÅÖ??Ö??Ö??Ö?üÖ?ÆÖ??Ö??Ö??Ö?¯Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö?≠Ö??Ö??Ö??Ö??Ö?ÆÖ?úÖ??Ö?ÅÖ??Ö?¯Ö??Ö?¯ Ö?ÅÖ??Ö??Ö?ÅÖ?˝Ö?úÖ?≠Ö?˝Ö?õÖ?ÒÖ??Ö??Ö??Ö??Ö??Ö??Ö?˝Ö?≠Ö??Ö??Ö?˝Ö?ÅÖ?˝Ö?úÖ??Ö?≠Ö??Ö?≠Ö?ÊÖ?ùÖ??Ö?ÅÖ??Ö??Ö??Ö??Ö??Ö?úÖ??Ö??Ö??Ö?úÖ?ÒÖ??Ö??Ö?ÊÖ??Ö??Ö?≠Ö??Ö?¶Ö?≠Ö??Ö??Ö?úÖ??Ö?? Ö?≠Ö?ÊÖ?ùÖ??Ö?ÅÖ??Ö?˙Ö??Ö?¶Ö?≠Ö??Ö??Ö?úÖ??Ö?? Ö??Ö??Ö??Ö??Ö?ÅÖ??Ö?ÊÖ??Ö?úÖ??Ö?˝Ö?õÖ?ÅÖ?úÖ??Ö?ÅÖ?ùÖ?¯Ö??Ö??Ö??Ö??Ö??Ö?ÆÖ??Ö??Ö??Ö?? lgbtq+ Ö?≠Ö?˝Ö?ÅÖ??Ö?¯ Ö??Ö??Ö?úÖ?˝Ö?¯Ö??Ö?ÊÖ??Ö??Ö??Ö??Ö?úÖ??Ö??Ö??Ö?˙Ö??Ö??Ö??Ö?˝Ö?≠Ö?ÊÖ??Ö?≠Ö??Ö??Ö??Ö??  Ö??Ö?¯Ö??Ö??Ö?ÅÖ??Ö??Ö?˝Ö??Ö?ÊÖ??Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö?˝Ö??Ö?≠Ö??Ö?¶Ö?≠Ö??Ö??Ö?úÖ??Ö??";;;;;;;;
"Ö??Ö?ÆÖ?úÖ??Ö??Ö?¯ ? Ö??Ö??Ö?˝Ö??Ö?ÅÖ??Ö?? lgbtq + Ö?≠Ö?˝Ö??Ö??Ö?˝Ö??Ö??Ö?˝Ö??Ö??Ö??Ö??Ö??Ö?úÖ??Ö??Ö??Ö??Ö??Ö?ÒÖ??Ö??Ö??Ö??Ö?˝Ö?ùÖ??Ö?¯Ö??Ö?úÖ??Ö??Ö??Ö?ÅÖ??Ö?úÖ??Ö?≠Ö?ÒÖ??Ö?õ""";;;;;;;;
"2020-12-20,BillKronoss,""@FatEmperor this is what it is all about. entering your patented RNA altered DNA so you are the digital currency for'stock'. health concern is a guise. testing is to see if you are their stock";;;;;;;;
https://t.co/SuUAtr45uf;;;;;;;;
"and see follow up 2 tweets""";;;;;;;;
"2020-12-29,BillKronoss,""@Frances76360935 @MichaelYeadon3 @ClareCraigPath and 2 other movies very pertinent";;;;;;;;
1) 'unlocked';;;;;;;;
2) '24 hours', showing everyone held in 'zones' with digital currency in a chip on the arm.;;;;;;;;
;;;;;;;;
"they tell us in movies. the film 'kingsman' (first one) they have a sim card in their heads, which they press a button that explodes.""";;;;;;;;
2020-12-29,mopeng,@File411 Baker Marquart has a leading litigation practice in the  bitcoin and blockchain tech industries. Firm attorneys also speak internationally at major payments and tech conferences for digital currency industry members and legal professionals. https://t.co/ZQbF3jKdFb;;;;;;;;
"2020-12-29,jpsc01,""@Alex_Hxrrison @GoingParabolic Gold was never made illegal. Private """"hoarding"""" was. Companies could continue to use it and in the modern era the ability of a govt to know it was you is increased.   Why would they stop bitcoin until it becomes an issue? Or until they have their own digital currency?""";;;;;;;;
2020-12-29,4lphaM4le,@garrytan When trust is at its lowest that safe-haven assets such as gold typically come into their own: would you really trust a digital currency when the chips are down?  Both bitcoin and gold are 'hard' currencies and unsuitable in a liberal society that requires wealth redistribution.;;;;;;;;
"2020-12-29,Kenhsilver,""Life in Saudi Arabia.....";;;;;;;;
"https://t.co/xIm6iuFQWU""";;;;;;;;
"2020-12-29,felix9918,""@TiceRichard Nothing is """"ripping"""",  there is no """"new strain"""".   There will be however a Great Social and Economic Reset, a Digital Currency and a Social Credit system imposed on the back of this fake pandemic.""";;;;;;;;
"2020-12-29,Sdavis8,""@wlbritton @chigrl I doubt it. ItÉ??s particularly hard to enforce. Much easier to just create a digital currency and pretend gold is a commodity, not money.""";;;;;;;;
"2020-12-29,goatsheadmchine,""#??õ?ü??ü≠Üù´?Åç?Å?á???Å?????Å??Å????#??õ?ü??ü≠Üù´?Åç?Å¶ÑßßRT?üØ?Å??Å??Å????";;;;;;;;
#?Å??Å??Å??Å??Å?ÑßßÜ??Ü?≠?ü?????ü??ü¨?Å????  #?ü?????ü??üê???#?ü?????ü??üê100?ü??ü¨??Ø  #?Å?????Å¶Ü´¨Üù??Å?Ü?ßëùù?Å??Å??Å? #?ü¶??¨?ü??Å????á???Å?????Å??Å??ü???≠?ü?  #?ü??üê?ü???? #?Å??Å??Å??Å¶?Å??Å?ë?ù #SaintSnow_Day1äü´ä???Å????;;;;;;;;
"https://t.co/XdzQJNkH5G""";;;;;;;;
2020-12-29,RudyKnaflic,@Entrepreneur: Welcome to the Fintech Age: How Digital Currency Is Transforming Payments | by @e_inbound https://t.co/qjDjEqaVaP;;;;;;;;
"2020-12-29,Kalaiva89360959,""@Rizkyalvan1 Q1.";;;;;;;;
Ans:A?ˇcryptocurrency?ˇis a medium of exchange like normal currencies such as USD, but designed for the purpose of exchanging digital currency;;;;;;;;
;;;;;;;;
Q2.;;;;;;;;
"Ans:An exchange is a marketplace where securities,?ˇcommodities,?ˇderivatives?ˇand other financial instruments are traded.""";;;;;;;;
"2020-12-29,masarwah4,""@JacobRothfield @GeorgeGammon Great Reset =  Digital Currency,  and its started""";;;;;;;;
2020-12-29,s2ndcuz,@RussellOkung Lol if you think the elite that control the creation of money now arenÉ??t perfectly fine with Bitcoin as the way for ppl to get comfortable with digital currency before they get rid of physical cash then your missing the endgame.;;;;;;;;
2020-12-29,RippleXeffect,@CharlesShamp I believe you are a man of God and also very smart but I believe Kim ClementÉ??s prophecy will eventually come true. Maybe the peace agreements in the middle east will lead to a new digital currency (possibly back by oil?) and those that have paper to turn in will be blessed...;;;;;;;;
2020-12-29,akmmkb,@chigrl Bitcoin / global digital currency in 10 yrs;;;;;;;;
"2020-12-29,ProgressIbrahim,""Will be sharing with you what you need to know about the rise of cryptocurrency..";;;;;;;;
;;;;;;;;
"I was in the university, few years ago when my good friend Davidson Igalo shared with me during night class a """"new digital currency"""" called cryptocurrencyÉ??";;;;;;;;
;;;;;;;;
"@Bitcoin""";;;;;;;;
"2020-12-29,Freecry15055430,""@Rizkyalvan1 Cryptocurrency us digital currency";;;;;;;;
"Exchange is a marketplace to trade one thing for another""";;;;;;;;
2020-12-29,EarthwormJim24,@SF_SEC It's a digital currency not a security. Thanks for letting your official on the way out the door sabotage xrp investors.;;;;;;;;
"2020-12-29,ivrione,""@AnneComics Definitely my favorite Superman story in a very long time. It was one of the best DC books I read this year, too!""";;;;;;;;
"2020-12-29,AndrejMezan,""@squawksquare Fair enough. But you sound like EV naysayer from 2010 :). Remember that younger generations will always choose digital currency instead of gold or cash. Time will tell. But good to keep an open mind. Good luck with you trading anyways, I like (most) of your ideas regarding TSLA.""";;;;;;;;
"2020-12-04,roark183,""@PeterSchiff Bitcoin users are running toward FBI, IRS &amp";" NSA tracking transactions via blockchain.  Why are they so anxious for transactions to be tracked?  Digital solution is CloudCoin, digital currency that does not use blockchain.  No blockchain = nothing for IRS, FBI or NSA to track.""";;;;;;;
"2020-12-29,roark183,""@PeterSchiff @SchiffGold Worst thing about BTC is that BTC transactions can be tracked via blockchain.  Gold, silver &amp";" Fed notes have no blockchain, so nothing there for IRS, FBI or NSA to track. CloudCoin is a unique digital currency also with no blockchain, so is not trackable, but no metal backing.""";;;;;;;
"2020-12-26,roark183,""@Crypt0doc @GOLDCOUNCIL If you don't like them tracking your transactions, you might revert to gold, Fed notes or a non-blockchain digital currency such as CloudCoin.  But if you work for the IRS or FBI, then certainly Bitcoin is for you.""";;;;;;;;
"2020-12-27,roark183,""@Crypt0doc @GOLDCOUNCIL Why do you suppose crypto currencies were created?  Don't you see that cash will disappear eventually?  If one were to make a sizeable transaction across borders, why broadcast it to FBI or IRS with blockchain?  Why not use non-blockchain digital currency such as CloudCoin (CCE)?""";;;;;;;;
"2020-12-29,KathleenBasse17,""@RepChrisStewart Are you feigning ignorance of the way we fund?  Congress appropriates, directs FED/Treasury to key stroke new digital currency into accounts for funding.  To whom does the currency creator government OWE debt?  #LearnMMT""";;;;;;;;
2020-12-28,proverbsmusics,@realDonaldTrump We need a true US digital currency in our own Government Blockchain. China can't be in control of international trades.;;;;;;;;
2020-12-29,kelseyhightower,@Karl_Yogi_Xu @ipmonger What impact do you think a national digital currency would have on something like Bitcoin?;;;;;;;;
2020-12-29,Panzerfrank,@MrMaitra @PaolaSubacchi could eventually allow Iran and other countries to more easily evade US sanctions or move money without it being spotted by Washington. They explained in an article for Foreign Affairs that one day it might be possible to transfer the digital currency across borders;;;;;;;;
2020-12-29,WorkWithChina1,@wrfg_rap @anyaparampil Especially when #cryptocurrency can bypass sanctions and central banks. The digital divide is the only thing holding many back from going full steam ahead on #digitalcurrency. #Venezuela;;;;;;;;
"2020-12-29,_lankanpapi,""Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/JJvy1rg0KI and use my username (mahimzz) as your invitation code.""";;;;;;;;
"2020-12-28,ThomasSeanLai1,""@X__Anderson Ripple did NOT create XRP, it was well established as a digital currency before Ripple even existed""";;;;;;;;
"2020-12-28,BarbaryBard,""@SatireWorks @ihatethemedia Has the patent for covid, the patent for the vax, the patent for contact tracing, the patent for turning labour into digital currency #2020060606 for when we r slaves""";;;;;;;;
2020-12-08,BarbaryBard,@EG4USA @JoeT_2 @GailT917 @elviraUSbr @enzoUSbr @Is41_10 @USLings @luv_america4 @LissaLove123 @DomoLJub45 @DB1973 @MagnumGun357 @Doll_801 @chris4truth @TaraRenee911 @PAF1st @gooner1jdc @yorkiemomma4 @pnjkrull @Lnr57 @DrSamBr @dapoool @belloemc @STEVEMA29919750 @BobGrosfield The vcine is the chip. ItÉ??s Luciferase tattoo is all u need for ID and for the incoming digital currency.;;;;;;;;
"2020-12-05,BarbaryBard,""@Natalia01Mateo They keep forgetting to mention itÉ??s the mark of the beast. 4 HIV inserts to bind the mRNA to ur DNA- changing it, luciferase tattoo for identity, patent #2020060606 so u r a social credit/digital currency slave""";;;;;;;;
2020-12-23,BarbaryBard,@stillgray Great reset doesnÉ??t start til they crash the economy. Then universal digital currency tied to social credit score;;;;;;;;
"2020-12-29,NuffNonsense,""@cherylboruszko As soon as weÉ??re all plugged in to the Internet of Things and using digital currency, itÉ??s game over. We will be in the Matrix. All our data and thoughts will be extracted and our bodies possibly be used to mine crypto. Hedge funds will trade in our childrenÉ??s futures.""";;;;;;;;
"2020-12-29,sepehrmohamadi,""What is more, the digital currency does not depend on the US-controlled Society for Worldwide Interbank Financial Telecommunication (Swift) banking system. It is thus immune to dollar-based US sanctions.""";;;;;;;;
2020-12-28,ultakachua,@chigrl Does it also mean it is not backed by full faith of Government? I don't understand this power. Then on what basis will the currency circulate. Recently China also came up with idea of digital currency and.......;;;;;;;;
"2020-12-29,alexjohnward,""@wisewizzz @1MightBePenguin @barackomaba @MartinAudley @MarcFalzon @patrickluberus you should look into $nano if you like peer to peer digital currency. It has achieved the goal of functioning without inflation that BCH hopes to emulate, only it does it with a totally different feeless distributed consensus mechanism.""";;;;;;;;
"2020-12-28,Helen_SLeopoldo,""janeiro / dezembro (ou quase) ";;;;;;;;
;;;;;;;;
"a pandemia fez eu amar meus cachos É??É?? https://t.co/f3ctVjmZfn https://t.co/3vq06EXyga""";;;;;;;;
2020-12-29,KenMorr62214189,@Koleyayyc No it doesnt. Sound money backed by gold solves this problem. Not digital currency. This is no better than paper money;;;;;;;;
"2020-12-27,kringle1991,""@FilipinoElnMusk @JackPosobiec Crypto currency is evil....period...that's why they're trying to break thA bank with """"relief"""" bills...they want All  digital currency so if you dong obey..they take your money And blame hackers""";;;;;;;;
"2020-12-29,kringle1991,""@Brian_Riedl @RealSaavedra They're trying to break thA bank...they want All digital currency....so they can take your money And blame """"hackers""""  if you dont obey....sad but true...ThAnkfully...God hAs A different plAn""";;;;;;;;
2020-12-18,kringle1991,@w_terrence Cause it's not About the Coronahoax.  It's about depopulation And control...period...they want 1 world govt..period..thats why they're trying to break the bank  make the dollar worth nothing And then they plan to go All digital currency so they can take your money ...blame hacker;;;;;;;;
2020-12-18,kringle1991,@w_terrence They want digital currency to steal your money And blame hackers...that's there ULTIMATE goal..not about coronahoax. It's about depopulation And control;;;;;;;;
2020-12-29,ric_pickle,@burner19836 @JackHar10524114 @RealAPolitics CBDC central bank digital currency... when the banks are forced to offer digital wallets will be done;;;;;;;;
2020-12-07,JafariMassoumeh,@bycocoricos The AMPL is a digital currency that adjusts supply daily based on market conditions.Project https://t.co/G1sDGQedNa;;;;;;;;
"2020-12-02,JafariMassoumeh,""@bycocoricos 1Hive is a DAO seeking to realize a future that is more free, fair, open, and humane by issuing and distributing a digital currency called Honey.https://t.co/edDjH6a6PS Projects""";;;;;;;;
"2020-12-28,JafariMassoumeh,""@bycocoricos Founded in August 2018 and headquartered in Singapore, https://t.co/kTHU6eqKVP is a global digital currency trading service provider. With a strong technical team and operations team, the platform is committed to creating the safest, most stable and efficient digital""";;;;;;;;
2020-12-29,FASTchu03,I am voting @BLACKPINK for Hallyu Awards 2021 - Global Fans' Choice #BLACKPINK_HLA2021 #HLA2021;;;;;;;;
"2020-12-29,Tim_4444,""or regional or even global digital currency, which can handle millions of transactions per second. It is not  #bitcoin vs them gold (bankers), because both are essentially useless as a functioning methods of payment. Inflating fiat currencies is the problem.""";;;;;;;;
"2020-12-29,Tim_4444,""We need a functioning methods of payments (hard capped) which can handle millions of transactions that cannot be inflated, so a new hard capped national or regional digital currency that can do this backed up by a bitcoin and gold reserve is the solution. Like this we have the""";;;;;;;;
2020-12-25,Tim_4444,Like this the Netherlands will better be able to survive the coming fiat currency collapse. This fund is a strategic reserve of hard assets that can be used to support long term projects in the Netherlands. The euro was doomed from the beginning and a new digital currency backed;;;;;;;;
"2020-12-28,EllisSm77336657,""@KelemenCari @Regina07358768 If Joe Biden is elected president and CCP already promised to give Facebook the business of running digital currency and developing a search engine in China, there could be a trillion dollar business, he is totally crazy for money and profit!""";;;;;;;;
2020-12-28,pillarwallet,2.) Central Banks need to go through banks or intermediaries to determine creditworthiness to loaners. Digital currency in control by Treasury or CBÉ??s will bypass these banks and intermediaries. ????ã?è #CBDC;;;;;;;;
"2020-12-28,pillarwallet,""1.) Central Banks (CBÉ??s) canÉ??t take interest rates too far negative without consequences. With a digital currency, negative interest rates could be applied immediately - É??with a keystrokeÉ?ù. ????";;;;;;;;
;;;;;;;;
"watch as 2021 brings up ramped up talk about É??central bank digital currenciesÉ?ù CBDC""";;;;;;;;
