created_at,screen_name,text
2014,CelinaB,Drive through here and just take a look around I like this part of Bandung it's always colorful. The streets here are metropolitan and there are some good food halls
2015,JomelF,Jalan Braga or Braga Street is a very artistic place. The street is home to paintings for sale. Some are really good ones and are value for money. Once I saw lots of students sitting on the pavement with their painting drawing papers painting and drawing instruments painting
2015,Bioniacs,As a citizen maybe i'm already too familiar so i cant catch something special about the place. Recent international agenda asian african conference has driven the mayor to renovate the surroundings of braga and asia afrika street. A lot of art  deco building is restored and
2015,eiliyahtan,u can find some restaurant here n pub all with live band . this area full of young ppl  the chill out at night.
2015,andriagassi,Jalan Braga is a paved road surrounded by old-style buildings. There are a lot of cafes and bars on this street so it is a good place to hangout. Unfortunately the traffic is almost always busy.
2015,agusbudiman,one of bandung heritage..relaxing place while listening to acoustic live music (start at 7-10 pm) they offer western indonesian and some of heritage food. on of my favorite food here is nasi goreng special. you can also try western food such as beef cordon bleu with reasonable
2015,Gerald2463,Never seen so many young people in my life at one little place. We had been there soon after the 60th Asia Africa Conference and the place was open for the public after all the dignities had left. Really an awesome sight. Seems like a nice place to visit otherwise we were just
2015,NashMaxoriyapompuss,Seems like a very promising place to visit from the pictures you see online but it's nothing more than a street with sidewalks.  Bandung is a very disappointing city to visit.
2015,VRMajabavisdimi,Nice place to visit after dawn. Walk along the street enjoying the old buildings. I like the new street lights. Braga should be car free in the evening as to give people more space to enjoy it.
2015,MjD,currently along the Braga lane you can enjoy your filling about memorable nice clean and tidy road that had occur during Dutch collonial age long time ago. right now Braga have places to take time to enjoy those memories night living arts and also the place to relaxing your
2015,HansK,The old dutch buildings are around the road is made by stone blocks. If you drive or ride you need to park your vehicle just park your car in the shopping area mall in Braga street / Aston Hotel.  beware of traffic it's good to visit this place day & night since it has
2015,DanielP,This is one of the street that is still kept to the original heritage of Bandung of the past. This place is near the Asia-Africa Museum so it is a good stopping place when you are on your journey to this place.  I have been here quite often but I always have been during the
2014,Jean-MarcR,I have gone along Jalan Braga quite a few times but always in daytime. Maybe it's a good night spot but in daytime you will never get anything extraodinary there. Lots of art places but with repetition of styles. Lots of eating and drinking places but I did not find any
2015,WandeeRach,Roads are under contruction which was very hard to walk as u have to walk on the road itself and keep watching out whether vehicles are any way near to bang you . Bars are closed  most are local. Not really safe to walk
2015,DhayanDirgantara,A great location where you can find many historical dutch buildings. There are a lot of painting mini store restorant. I was enjoying my night exploring this busy street when I try to find a nice place for dinner. For you who are love exploring old town you have to try this
2015,Benyam,Cultural and historical heritage where you can find art vendors painting etc. Many building that from dutch colonial era. and braga city walk for place to hangouts.
2015,JohanKieft,coming back to what is used to be. 20 years ago Braga was a mere shadow of its famous past. Now it seem to be revamped an gaining new traction
2014,FrankV,Shopping is nice although there are many 'nyamuks' tourist flies. In the stores it is often possible to 'tawar' to bargain.
2015,KhairulbahrinN,saturday nite the best lots of ppl happening enjoying. feel safe low budget mid and high range hotel available at Braga. At least 4 convenience stores available easy access to Pasar Baru (need to walk less 1 km)
2015,RizaLSulaeman,You could find some art pieces along on the street beside some restaurants that could give you another experienced. Better walk from 1 end to the other end and back up to Aston hotel.
,monjunee,The street is not a really long street to walk. It was made of paving blocks to keep the authentic atmosphere there. There are many cafe and restaurants there. I recommend you to try the braga permai it is a very good restaurant but the best time to visit this restaurant is in
,HansSolo72,I don't think I can come up with more idiotic action even if I wanted to. The city is upgrading the both sides of sidewalk on Jalan Braga. Finally somebody cares for the pedestrians right? WRONG it's all in the name of 60th anniversary of the Asia Africa conference. And the
2014,JamesB,Talking about retro art and photos you have to go to this street. There are so many restaurants art shop with historical architectures all around the place. Can't say i'm satisfied went to this street but i'm not that disappointed too. Average tourism objects if you want
2015,Sophievg1982,There are a lot of restaurants on this street. All different kinds to choose from. As well as bars and clubs. All you need for a night out.
2015,MarionA,They are currently fixing the sidewalks.  What this means is that it's not only difficult to walk on those sidewalks (they stripped the old paving) it can be downright dangerous since there are many loose and/or broken tiles lying around (yes they plan to cover the
2015,ArshA,This is the original Bandung the downtown of Bandung city it's full of historic buidings from the colonial era there are wide variety of paintings shops unique cafes restaurants and hotels. The only thing that i don't like is the traffic jam but this place is deally worth
2015,HarsaS,Passing Jalan Braga feell something different. Many old building still original. Nice walking around Jalan Braga
2014,fabiolafirsa,Looking for an old traditional home made ice cream..really enjoy the the atmosphere of jalan Braga..
2015,pixiedub,If you enjoy art deco and colonial architecture Jalan Braga is definitely worth a stroll through.   There was a market that had a top floor full of antiques and vintage stuff which is also worth walking through if you like vintage. Didn't ask for prices though so am not sure
2015,BabaJ,Some good food here but otherwise I would not bother. This is a past it's prime type place. If you are into the bar scene there are several open air style bars here.
2014,HYJ10,Jalan Braga is the older settlement of the Bandung city. The architectures around the area have strong western colonial influence and some businesses occupying these old buildings take full advantage of the vintage feel by incorporating retro interior to enhance the ambiance.
2014,ReginaP,The street isn't for pedestrian. Cars and motorcycle are packed the street. The street is quite good with vintage atmosphere. I went to a culinary night there and food are everywhere. It's worth to visit.
2015,Tjoen,one location in memory of Bandung past  here there are restaurants Braga Permai famous  there are also several pubs  for those who want to taste the typical dishes of Sunda  you can slightly turn Cikapundung way  here there are food stalls where visitors can eat the dish
2015,M_A_Melissa,Must try this cullinary food. Its complete with noodle ribs Ceker Ayam and carrot. So delicious or in Indonesian we call it NAGIH LAGI.  Go there by taxi most of the taxi know this place
2015,santot,It was a famous street at the past an icon of glory old Bandung.  There were famous Cafe Bakery and restaurants prestigious shops jewellery shop Sarinah Department Store two Cinemas travel bureaus banks and amusement centres.  However because of miss-managed and
,JosephWong,Pavement under construction (as at Feb 2015) with uncovered manhole. Just a few restaurant & cafes line up in a 500 meters street with old buildings. Not a happening area.
2014,Andi,This classic street is the best place to enjoy the old city of Bandung. Good place for photo shoots. The street has long been planned to become a pedestrian but never realized. Thus the stone paveway has become useless since it is still heavily used by car traffic. Some never
2014,AfifahV,i always enjoy jalan braga as it sbone of heritage in bandung. The atmosphere was good unique place
2014,db9x,I love the ambiance sadly you should enjoy the traffic in busy hours. it should be get more attention from the government to make it more enjoyable for tourist. it would be a perfect place if there is no car or motorcycle allowed to pass this street. still wanna come back tho.
2014,fr4nc1sc4,I would prefer if the street is for pedestrian only. No car or motorcycle allowed. That could bring different deeper  atmosphere to the street... and bring out the best of what it is expected from the 'classic' street... where old settings of places to eat and hang out are
2014,SurfingWild,Braga should be one of the highlights of Bandung with it's paved street and historical buildings. But apart from a few stores art shops antique dealers Wimpy and a couple of very old cafes it seems run down. I think the Mayor of Bandung needs to give Jalan Braga a facelift
2015,Lovetravelkusuma,frankly speaking this area is really lively whether day or night you say..... very bright with full traffic one way flow just need to be carefull if need to cross the road. lots of eatries and 24hrs alfamart something like 7Eleven which is 24hrs... alone goes the pubs/clubs
2015,clairmontjeff,Classic architecture good for photographic enthusiasts. Many local restaurants serving local cuisine. In the evening several bars bustling with tourists.
2014,NanangF,When we went to this street just eat and shop because that way we go there. But this street is a quite popular in Bandung.
2015,PatchFamily,Jalan Braga buildings have nice architectures the Dutch used to live here in the olden time.  Now the strip is full with eateries and shops.
2014,TravelerO,Small mall on Jalan Braga there afew stores inside and some restaurants along with a cinema. Nothing special to see or do. Ok for a quick stop to eat but beyond that your time would best spent elsewhere in the city. The bigger malls are better such as Bandung Indah Plaza
2014,marthaulina,the mall is small & nothing interesting. if you want to go window shopping or just wasting time don't come to this mall. the cinema is ok.
2014,MilkaNoviatiB,Just a regular walk in the afternoon not fit for little children they get tired easily they're not too excited as we the parents to walk on the street
2014,mayda_poerwa,feel the atmosphere of colonial era at this street and you will find another side of Bandung. you can find a many stores and cafe enjoy old Bandung
2014,EltonH,Went there at night time. It was fantastic. There is a Polo Official Shop selling authentic t-shirts and shoes! Nice place to explore after running out of plans on where to go in Jl. Riau.
,CS_Tan289,The whole street was under constructio during my visit.   The dusk and smoke were horrendous.   This plave is overrated for now and should be avoided.
2014,Aaron_HeC,Number of pubs and clubs along the streets. but pretty dead at around 12am. Some restaurants and cafés here like sugarush and convenient stores. Police will be around at night to maintain order in case of nuisance drinking party-goers. Street is still under reconstruction and
2014,7Zebra,There were many restaurants ( Chinese Japanese Western Local  Fast Food art galleries retailsshops and a Braga City Walk Mall with many shops and a cinema.  But the pavements are now under construction so becareful while walking along the street as the traffic was heavy.
,RianaS,Jalan Braga is well known for its heritage. Where you could find old coffee shops along jalan Braga especially during weekend they also offer live music. They just wider the pedistrian path so it makes more convinience to have an evening walk.
2014,HardyY,the street is under rehabilitation along the way from the north side to the south one at daylight this brings crowded and traffic jam when rainy day comes pedestrian must be walk through carefully
2014,LIM640201,There is a souvenir shop opposite Aston Hotel which sell reasonably priced souvenirs. Note that 'Harga Pas' notice in this shop means fixed price.
2014,FrancisLee,I do not even know why this is a place to stay and see I was deceived into staying in this area! For goodness sake stay in the cihampelas area! It is made worse that the drainage work is currently being overhaul along this street! Walking here is hell! The cars and motorcycle
2014,JerryJCH,Braga is closer to Alun-Alun and if you want to visit a karaoke club there are some here just outside the Braga City Walk (Mall). There is also Braga Twenty One (Braga 21) a cinema on 2nd floor of the Mall.
,farizaziz77,Saw maybe a dying drug addicts on my night walk through the jalan braga.  Not so safe there to walk alone
2014,Yangtseguy,Where have they been? For sure not in Bandung or Braga. Bandung lost all flair and fascination it once got. No more sidewalks but open unsecured  holes combined with mud and dirt everywhere - not only in Braga. The Jakarta tourists jamming the city from friday to sunday to see
2014,ResintaN,I'm proudly review this street as a happy resident of Bandung. Jalan Braga is one of the interesting place  yet the humble one to visit in this city. It is basically one of the oldest street in Bandung that offers you culinary and entertaiment. One of my favorite. I prefer to
2014,BudiPrasetyo,Formerly Jalan Braga was interesting and romantic place but now at both sides of the road are undergoing construction it's difficult for pedestrian to walk along the road while the road is busy.  May be will be different if the undergoing construction is completed.
2014,TriSepdian,Nothing much to expect a street not too long less than 1km with a Paris vibe around. Yea its got some nice shops a clean sorrounding (for indonesia's street its still rare) but thats all. I still prefer to go to mall  or jalan dago or jalan riau for shopping.
2014,WendyTravel2012,We went there in the afternoon a few days ago.  This is a busy road.  In addition both sides of the road are undergoing reconstruction of the footpaths and it makes walking along the road rather difficult as you have to avoid the vehicles and motorcycles as you walk.
2014,L046,This one-way street has drainage construction along and looked like a cowboy street. It is surrounded by mainly restaurants and bars. At night it's packed with beggars young clubbers bar lovers. For shopping i only saw one poloraft shop at one corner.
2014,JenniferD,On the sections I travelled I found all the buildings to be old and dirty and in a great need of repair...it did not help with both sides of Jl Braga being dug up to install sewerage or storm culverts / drainage...all the earth works had been piled into the road leaving little
2014,DianneB,This area will be a major tourist spot in the future but at present is undergoing footpath works. I could see it as a mall closed off from vehicles in the future
2014,Nananunu,The street actually reminds me of streets in Bali. The cafes were beautiful. Well some of them. But I think if the street were closed for cars. It would be more beautiful.
2014,rizalt,Yes I live in Bandung and I was born here. Such a sad thing to see that this nostalgic road covered with a lot of commercial board electricity wire and a lot of things that covering the beauty of the road's scenery. I wish the government give more appreciation about this not
2014,benkoh9531,Visited earlier the place was packed/crowded/noisy and under massive renovation for a new drainage system I think. At least 70% of the shops had their shutters closed.   Absolutely no business here for the average shopper...Braga walk was terribly empty as well other than a
,sugiphang,It my second times stay at Braga street and I still loves this area many gallery and photography. So I think this is an art street. Or you can enjoy your coffee from couple coffee shop.
2014,agentjade,You could tell it's a historical street that has seen better days. When we went to Braga Permai on this street they have pictures of the Dutch colonial days in the early 1920s when the facades were gleaming and posh cars lined the street.  Today it was sadly in need of a
2014,AhFaii,Very Windy Place with lots of university students nice old colonial buildings alot of eateries to choose from theres Gold gym there nightlife is good as there are lots of local acts there would be a recommended place to chill in the cool evening.
2014,mohsyah,very nice spending all night on the Braga road enjoy a cup of coffee with my family but along Braga road too crowded and jammed.
2014,VgenV,Nice place to Hang out for Bar and Cafe  but now just open until 24.00 not 24 Hours.  but u still can walk around just for foto or another. seeking beer u can go to small store near of mie kocok  or u can ask the parking man there..
2014,DonnyJ,The was once famous for its unique buildings in one street might be only a history. The road kind of bumpy and many buildings are closed. Some famous restaurant like Braga Permai still in here and one of the reason to visit this street.   Two famous five stars hotels are
2014,tansui,The so called Braga Walk is a big letdown.  Nothing much as compared to Chihampelas Walk.  The only special is the art vendors along this street.
2014,TongdeL,A lot of the shops are closed even on weekends. Only 2 to 3 crowded discos and restaurants. There are some street peddlers selling clothes and paintings.
2014,SingingBelly,Maybe it's interesting because there are so many old style bakery. That aside I guess this road has nothing to offer. Many of the buildings are not occupied anymore.
2014,geoffc,It is a little bit tired and old and many prostitutes. But there are good restaurants and niteclubs. In Braga Walk ( a mall) there are 2 hotels restaurants and movie cinemas.Also 2 Karaoke places
2013,EmergingMarketSkptc,I stayed for a week or so at Chez Bon Hostel on JL Braga late last year and the street has clearly seen better days but there is enough traffic through the area to keep enough interesting restaurants open and I guess things will get better when more shops open in Braga Citywalk
2014,wanglimei,I went to this art and souvenir shop called sin sin opposite the old gas place which is a very nice building.  Too bad it is not used. Found very high quality and unique Indonesian art work at sin sin with good price. Also lots of silver earrings and necklaces with very
2014,Ktgoo,Lots of local painting at cheap and bargain prices. Must try the local drink Avocado juice. Short street but with a lots of food that worth trying
2014,JeanAndriesS,Ideal for a leasure walk day and night. A range of restaurants nearby for any kind of food. May be the music all around a Little bit too loud.
2014,JessicaJ,You can find pub bar restaurant cinema. this st could make you feel like home (European/American)
2014,nuningloft,I was stay in this area for 1 night 2 days. Many car in this street so we can not easily cross the road. A lot of traffic light can not work properly in this area. Hmm.. totally different with my city. In Braga street we can find a lot of paintings shop coffee club with an
2014,jonytt,Was excited to visit this place after reading good reviews of it. I DID read the bad reviews but decided that perhaps it was just not their cup of tea and that so many people who rated this place highly could not be wrong... WELL they were! Seriously people the place could not
2014,hesterpamela,Found local talented painters. Street is filled with colonial buildings. You will find old bakery (been there since 1930 or something). Atmosphere is artsy and humble classic and pretty.   Recommended to visit if you are looking for the classic side of Bandung
2014,liekebos93,Great and vibrant in the evening to enjoy some food and a drink but crowded and busy with cars during the day. Also didn't see spectacular architecture.
2014,dimaspru,One of my favorite place on Bandung West Java. Walking around smoke at coffee shop and see rainy day on the inside. It never bored me until now Too Bad there is condition that should stop music ahead at Classic Rock at 12.  We usually still sing along..
2013,alexander_brian2000,A very unique street in bandung...it has a historical buildings..but too much vehicles cross the place..too dirty and noisy..but worth to visit..especially the braga permai restaurant :)
2014,bigshowgeer,This place is a complete and utter tourist trap. The only upside is that there are a few interesting places to eat and hang out.
2014,HansSolo72,like almost everything else in indonesia the government exhaust the potential of jalan braga to the point of it's no longer ethnic or comfortable. it's just now touristic
2014,wilisantoso,Arrived on this legendary street from Jalan Asia Afrika and Jalan Nasripan. The way to this street are classic too a lot of old building from Dutch settlement era but their condition are less conserved and the road is dirty. But The street in Jalan Braga generally clean and
2014,ABC,OK street with normal stuff but as with most things in Bandung this street is a little overrated. Takes 30 mins and you are done stranded in heavy traffic and out of touch with nearby factory outlets.
2014,IshakZ,I love this jalan braga. There are so many people selling very beautiful paintings on the street. Perfect for art lovers.
2014,LinaH,We were here because I stay at Aston Braga Hotel. Lots of shops and cafe. Popular for the lots of beautiful painting and it architectural building design. Nothing much you can do around then just walking around. We ate at Braga Palace and Bebek Garang restaurants so far not bad
2014,stroberihitam,I've been here before in 2010 stayed for few days and hang out on Braga street at nights. It was fun chatting on the sidewalk surrounded by old beautiful buildings. Street activity was average and you still can enjoy walking from one end to another end of Braga street not
2014,FantasyKelly,This is a place with lots of restaurant along the road as well as inside the Braga Walk City. Best to go during the night for the beautiful lightings.
2014,Nit4t4n,Knowing this street accidentally because we stayed in fave hotel Braga...nothing much to do in this street..a lot of restaurants and cafes but only one mall here...can't do shopping..well..just a usual street for me.
2014,FebiH,This place is very original ancient city of Bandung very good to be the location photography and there are many sellers with a very low price.
2014,Rico-Akisan,An ok place. I dont know what the hype is about. There's no shopping to do here. There are restaurants and pubs around here but that's about it. Perhaps I've been to Bali and Phuket and expected more.
2014,Citjie,Braga street is a one of famous street in Bandung. Here you can find Ibis Style Bandung Braga also Aston Braga Braga City Walk Bar Cafe and you can meet painter who sells his paintings in the morning. they also receive a painted caricature that can be completed in a few hours.
2014,syazfariena,We were here on Friday & Saturday night (6 - 8 June). There was a live band in one of the restaurant and it seems like they are having a mini concert. We were stay in the hotel nearby (Gino Feruci Braga). A lot of restaurant and it was not hard to get a good food. Overall it
2014,ShahulHameedS,Jalan Braga is probably overrated. But it might be happening in the weekend but I did not had the opportunity to enjoy Braga on weekend. There are few clubs and pubs along the road and some restaurant too. There are few artworks on the walls. It is probably a nice place to have
2014,doyoucalm,This Braga area is famous for Shopping Centre in colonial time. This area has long neglected and recently just developed. But the development not improve much the cafe in this area and the shop has no connection with the history. Only Sumber Hidangan the best place to
2013,WWC9695,Nice street for a walk. It is a single-street with shoplets on either side. Plenty to browse around and plenty of photographic opportunities for the shutterbugs!
2014,RajnishP,Jalan Braga (or Braga Street) in Bandung city is famous for nice cafeterias restaurants art and painting shops garment and boutique shops.  This is a small street in the middle of the town.   This street reminds me of  European streets and locals calls this street as Paris of
,andreasgultom,This old street has many old building interesting to see. Many cafe and restaurant good place to hang out. If you need place to sleep there you can stay at aston hotel or fave hotel. This street would be much better if car and motorcycle are prohibited to go through.
2014,MackazTan,I stay at jalan Braga. This streets it's amazing ... It's got every things I need ..... That's y I m stuck at jalan Braga for my relaxing trip. They got few good restaurant like Braga permai best restaurant along the streets under ground spa n massage few goods shop Braga 21
2014,BernardusSumartok,Braga is really nice.  You can enjoy evening walk try some authentic food there and enjoy to take some photography with old building scenery.  Very nice place to stay in Bandung.  Highly recommended for traveler who want to enjoy another side of Bandung.
2014,JuniarV,If you never seen other old building from other countries or cities this place is quiet unique. it's my hometown unique street. Braga it is getting better compared with my childhood scene. Bandung now is much popular with the place of good food and hang out. The place is a
2014,JohnP,Great for window shopping lots of culture. There are several bars and two good hotels. This area is historic and you might see some interesting local sellers on the street.
,EileenaL,Truly has seen better days. Most of the shops were shuttered down.  Would be nice if there were more al fresco places.   Night spots looked sleazy and uninviting.
,Maya_Moreira,The most enjoying place in Bandung. I love to take photos in here stop and try all the restaurants and even stay in Aston just to make sure that Braga is very beautiful from morning till night. European style and the food and some epic  performances there that why I always put
2014,SamanthaH,We stayed there and walked there everyday. There are restaurants and pubs and some stalls selling art works.
2014,DewiN,I visited this street in lunch time. Many restaurants are available here. You can choose one of them if  you are hungry. For me I chose Bebek Garang restaurant when the lunch time came. This restaurant is kindly unique. It gives discount every day. The staffs are so friendly
,Jupiter_Bright,It has different atmosphere to most places in Bandung great place to walk around and hangout. There are many bars around too billiards and spa are also available. Pretty much the place to go in Bandung for its night life
2014,ZainabS,Love Jln Braga nice citiwalk of ART near to pasar baru & 15 to 20mins taxi ride to Paris Van Java rumah mode & heritage factory outlet. Tourist love night life pubs & cafe eatery with life band just in front of Gino Feruci hotel Aston Braga hotel & Favehotel Braga. Weekend
2013,Sigitpramono,So many attractions in the evening especially when Bandung city organize the Braga Festival. The braga festival organizes every September. So many music bands show their performance to all visitors and many outlet advertises so many products and foods. Jalan Braga is also nice
2014,jeff1955malaysia,this is the walking street of bandung. (less the woman) in puket. It comes alive in the night. You can find alot of bars all along the road. You can pub crawl. some off it have 3 piece band paying music from the 70-80's. You will find alot of tourtist at night. it closed till
2014,JuzailaJumari,We had our first dinner on Braga citywalk. The street is nicely done up and lovely for coffee or dinner at night with a whole range of restaurants along it. The mall Braga 21 apart from its cinema only host a couple of other novelty stores and restaurants and was relatively
2014,Sshum2014,There are only a hand full of business operating. Majority of the shops are closed and the doors are painted with grafitti. Vendors conduct their business outside of the closed doors of shops on the side walk. Suga rush and Wendys still surviving the neighbours. .
,monalizzahl,Old street un Bandung... Full of cafe restaurant and bar... Usually come here during night for dinner or just for hang out...
2014,Im_Sparkz,Area of Jalan Braga is nice to walk especially now on the weekend night the have the culinary night along Braga Walk. It's very very crowded but there is a lot of foods sold there. It's interesting as you can try alot of foods. Thumbs Up.
2013,YogaW,Like:  - Sumber Hidangan and any other old bakery shop. SH itself was founded in 1929 and every time I go to Bandung I always looking forward to this place. - Rasa Bakery and Ice Cream nearby ( Jl Tamblong ) the coconut ice cream was so fantastic and indulging ( as long as
2013,SyellyGrace,I love Braga area but too bad there weren't good building surrounding that could keep the environment and the historical of Braga. If you want to have a place to drink like bars there are many in Braga. This place is very nice to be the setting for photography.
2013,Patrick-Jaya,You can find Old Bandung from the imperial era. But right now is a place to hunt photo so it will be very crowded especially in the afternoon & the evening
2013,putrisabatina,Overall I like Dutch colonial's building but I don't like when singers walking behind me. It's annoying! But I love the sophisticated cafes!
2013,deinyrdm,It's located in the old city of Bandung. Try some old and vintage restaurant/cafe there. Good location to take some photoshoot.
2013,Jini1108,Make sure u wear a flip flop or flats.. Be ready to be greedy:).. Both side of the streets are filled with shopping outlets!.. The best thing is you can use their wash room n then keep shppping
2013,Intansinuhaji,Jalan Braga provides ancient colonial heritage combined with the modern flavour. You can find the Dutch buildings along with te modern hotels and restos. You can take the walking sightseeing ir hang out to taste the colonial culinary or ramen taste here. You also can find the
2013,PakNgoh,The place was not so lively maybe we went on weekday night. But still a good option with quite numbers of live band restaurants & bars
2013,WinduRadityo,This area is so vintage so many old building... And the crowd were never dies. One-stop-entertainment almost in every single place Live music restaurant cinema lounge billiard or shopping area.
2013,YulianaF,This is a very old street in Bandung..some of the historical buildings are still maintain in their old shapes..when you enter this street you will directly sense the different ambience..it's very nice to take a walk here either at noon or at night..a lot of restaurants bars
2013,AiNGEL83,Jalan Braga is THE Paris Van Java according to our 'supir' (driver). This is where you get to see the old colonial buildings of Dutch influence. There were many artistes selling their paintings and many eateries and bakeries you can try to whet your appetite. The traffic can be
2013,syuqran,the place is so beautiful at night with people and arts and food and performances. Its so lively but be careful of the beggar even the little ones. they can be violent at times. once a kid tries to throw rocks at us because my friend refuses to hand him money only because we
2013,Kohsamson,You can have different kinds of food from local to chinese to Japanese cruisine. Not forgetting pastry and bakery.
2013,ninamn,Disregard the crazy traffic and you'll feel as if you've stepped back a century. The Dutch architecture still dominates the street in spite of Bandung's quest for modernization. Look closely and you'll spot the original stained glass windows.  It's not a shopping street. The
2013,DianaA,a stroll around Bandung if you like colonial heritage there is great historical feeling of the place. There is few pretty buildings around. There is quiet some varieties of shops to look around and enjoy byfar the bakery is one of the best i've tasted in Bandung
2013,RenoJakarta1975,lovely street with old buildings nice to walk around there and eat at old and famous restaurant on that road
2013,GUN99,i wa fortunate as there was braga festival when I visited and stayed in Bandung for one nihgt. all Jalan braga was closed anf set up with many stage for performance from music to traditional performace.Thousand of people come to make coud. There was a keroncong music was
2013,fareight,SHOPPING. This is the place. Can't get any better than this.... And this is not the only place for you to go shopping. There are several outlets for you to choose from. Your driver is your guide. They know better. Ask them and you might find more. I hooked up with Jack Tours
2013,AbidaB,Nothing much happening in the street..it's just a few eatery shop..look  quite a quiet street. I think it's good if the street having some buskers plying their talents..added with lively music dining eatery places.
2013,athc2013,The street was different from the picture shown on internet.  It was a  dusty street and not many art pieces were on display along the roadside. A few decent shops were selling the framed art pieces but we did not enter them to take a closer look at the art work.
2013,kmonoarfa,It's nice to take a walk around here. You can see some old buildings taste some great food and more. One of my favorite to do here is go to the old bookstore.
2013,ErwinK,In my childhood i remembered that this street was an iconic street for luxurious shops  nice and expensive restaurants and it was nice to walk along the boardwalk.This Braga street is just metres away from my recent workplace.Sad to see that the street become ruined because of
2013,RatnaAmatsarieT,Braga is one of the best place to get a glimpse of old Bandung. Along this short road lays a hand-full indische style architecture some of them are beautifully converted into a profit-center establishments such as restaurant art shops and bar.  Aston Braga and Fave Braga are
2013,DianH,The street has very high historical value with old dutch architecture along the street. Unfortunately it was not well maintained. I believe this area should have high priority for preservation.
2013,Johannes-Sulaksono,Braga give you a past atmosphere like in colonial season. Lot of cake shop and restaurant with authentic taste. Don't forget to bring your camera take picture
2013,shafiraira,It used to be the centre of people's activities in Bandung in the colonial era. Many bakery opened from the colonial era and it hasn't change yet whether the building or the taste. I prefer the Canary the bread is very delicious for me even I only eat the bread (Not with any
2013,therandomadvisor,good place for taking pics since it has so many art deco buildings. the restaurants are interesting. other than that there's nothing elese
2013,pinkyucca,The street has some nice cafes We chilled out at yellow jello which has shisha at night. My husband and I also when to a salon to have a haircut (gunting at 65000) and hair spa at 80000. Service was good.
2013,Nier92,probably it's just me people visiting bandung who don't know many attraction around Braga but it was hardly enjoyable.
2013,Brili,i came to this place several times. Almost all of the restaurants have good food and drinks. I recommend this place for the couple or for hanging out with friends.
2013,Lanyp,The road was very crowded even for walking become hard since most of the side road was taken by cars or motorcycle to park
2013,June08ng,We drove around the area to view the old historical buildings and there was some beautiful  buildings that deserve more attention to its upkeep. We didnt park the car to walk around but it seemed like an interesting place with art shops/galleries bakeries and coffee shops along
2013,TravelerOnBudget,There is an old Dutch bakery shop where you can taste the original recipe of how the bread was like and you can see the equipments they're using were also still original. There were many restaurants and cafes old buildings but with new taste and modern cuisines. Just walk
2013,dannylp16,Near to the Aston Braga hotel. Many restaurants along the streets. Coffee shops and Japanese restaurant. We tried Suga Rush for our dessert time and my kids loved it.
2013,tonyc,Likes: it's located in the heart of Bandung Dislikes: I found the place nothing special at all. There are very few cake shop and cafes that have been there since the Dutch time but that's all.
2013,aonlyMISTY,The road is very bad you can see many holes on the road that disturbe the car that accross the road. The people are too much and they all are photographing the scenery there. Too crowded for me and I didn't enjoy the place..
2013,oce1972,many options to choose: from 100% local karaokes to good indonesian and western restaurants plus billiards night clubs and so on
2013,RobertWorldWanderer,This is a once beautiful street. I most took photos of grafitti while I was on this street. It was quite extensive. It doesn't have the gang feel to it like it would in the US. Much of it was rather exquisitely artistic. The street sadly is a nice walk with amazing buildings
2012,ManorekhaS,its the place to visit if u r on a let loose holiday give it a try and u might like it....lots of shops eateries pubs pool centres...nice place...
2012,AntoniO,It seems walk in Paris the old dutch buildings are around. If you drive or ride you need to park your vehicle just stop in Mandiri Bank and ask permission to the security that you will return soon for 10 minutes.
2013,NorhayatiA,For those who love art you can drop to this street to  view and buy drawings..all sort of drawing with oil paintingscanvas painting and  1001 of drawings..you also can bargain and they will give you a good price...but i never buy drawings here...may be one day i want to buy a
2012,Kamandanu,this is one of historical place in Bandung great for local goverment for keeping this location still classic the building the street  this location is famous become the destination of the youngsters for hang out the photographer for object hunter.  one thing that make not
2013,Steva_Bee,It's just makes me shaky! The road is really bad and the traffic jam was bad.. I don't know why people come here...
2013,TanMayLin,Braga is a lovely street in Bandung. You'll find antique gift shops painting shops bars and restaurants. My favorite restaurant in Braga Street is Braga Permai. It is located quite in the middle of Braga Street with a-very-delicious-meals ( I mean it. The foods are tasty ).
2013,Iraerms,When you entered the Braga street you'll see the reminiscence of the olden days old shop-houses. It's quite lovely I think.
2013,AnisaDelft,Braga street should be heart of Bandung. But todays condition is farfrom that. Sidewalk is dirty and stores are not  attractive. Street is full cof cars and motor cycles passing by. There are still old restaurants and book shop to visit but overall  the city  fails to preserve
2012,Yaniwan,this street is still amaze me. there are many art in every meter of it. i was having my wedding photos here. and it was great. lots of cafe clubs and food to eat. nice hotels are around here. it's nust nice to walk around at night with your couple. not too suitable for kids
2013,TJOK789,to many young women wish to be modeling on this street. and lovely bar for hang out all night long  The motor cycle was the trouble and noisy
2013,Chai,Try Braga Permai restaurant when you're around. Overall quite an empty streets with some restaurants pubs and arts.
2012,pinkabilly,Come here ofter for Bakso ceker that only open for business at night Braga Permai ice cream and cheap beer and to a small bar which sell cheap drink but since they change owner it's not on my Bandung-visit list anymore
2012,ChristopherAnthony24,This is a nice street. A famous street at Bandung you can see a slight of alive nightlife at Braga.
2012,marvinsulistio,As a traveller moreover backpacker i always wanted to see the authentic side of a city mention my place right now Bandung. At first i was enchanted by the side walk of this street the old restaurant that sell traditional ice cream and bread(taste paradise!). yet my
